collection_id,collection_name,holder_count,eigenvector_centrality_unweighted,eigenvector_centrality_weighted,total_connections,neighbor_influence_score,avg_neighbor_centrality
0xa568cabe34c8ca0d2a8671009ae0f6486a314425,Meowwnads,3227,0.12712259398448594,0.12332724696356628,36,5.709160354130592,0.15858778761473868
0x66e40f67afd710386379a6bb24d00308f81c183f,Molandaks,2670,0.11228643806688213,0.10186074830359172,32,4.938795079085766,0.1543373462214302
0x9b72654fca42e3415a0eba357f90fa34ef0b14e4,Poply x Molandaks,196,0.1503012445276863,0.09537907151321531,44,6.184843873538702,0.14056463348951595
0x84db60168be10fb2ae274ea84e24cb22ffe11ddd,Mondana Baddies: Baddie Eye,193,0.14218452599628603,0.0851917653735753,41,5.836410618632833,0.14235147850323981
0x4e88056e13de12bde065589e501033227d8188e6,The Daks Fantasies,206,0.14231263293945018,0.07751998751755741,42,5.778705633346817,0.1375882293654004
0xe06f294f288478671e19dba629ab003839705e95,BUNS,387,0.13053369291587819,0.07674625615207595,37,5.5369383320443895,0.14964698194714565
0xbb406139138401f4475ca5cf2d7152847159eb7a,SpiKeys,171,0.11816928352646482,0.07422711835769735,34,4.725856697216932,0.1389957852122627
0x26c86f2835c114571df2b6ce9ba52296cc0fa6bb,Lil Chogstars,426,0.13773164316728723,0.07279264531663739,40,5.600133735592072,0.1400033433898018
0x151cf400af08bca390b16582ed6c4f096e4f17eb,DN,110,0.13546772264330062,0.06876739106324874,39,5.531866987850548,0.1418427432782192
0x4bac889f20b9de43734f15379096c98f34154c50,LaMouch x Fantasytop Pass,167,0.1120386357021456,0.05490430287567583,32,4.4435246172682845,0.1388601442896339
0x7370a0a9e9a833bcd071b38fc25184e7afb57aff,Chog Pass,93,0.1256511987685615,0.05167791188758823,36,5.080299619001179,0.14111943386114387
0x2ace467d5c55d75cf04ae7b9c7672bc499d8e246,Monadverse Genesis Hatch,259,0.1107760915571107,0.044753677987431385,32,4.353742029285078,0.13605443841515868
0x553b586f132b6bc2aafec9661d167300262fffdb,Katana Pass,214,0.006985232443254018,0.00039181315318634373,2,0.24110109062096058,0.12055054531048029
0xa18e1c7c6e8c663c5d835fffd70ef07b482fe884,Monadverse: Chapter 10,19860,0.0,0.0,0,0.0,0.0
